config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-release,sqrt,affine,524289,5000000,short,after,5,25.3111,99.5411,636378912246889138,193880
gcc-release,sqrt,affine,524289,5000000,short,before,5,56.6803,111.093,636378912246889138,324964
gcc-release,sqrt,affine,500000,500000,random,before,0,30.7207,10.5451,11025557265200150944,159188
gcc-release,sqrt,affine,500000,500000,random,after,0,22.3097,11.499,11025557265200150944,129536
gcc-release,sqrt,affine,500000,500000,random,after,1,23.0039,11.9092,11025557265200150944,129116
gcc-release,sqrt,affine,500000,500000,random,before,1,28.976,9.58287,11025557265200150944,159592
gcc-release,sqrt,affine,500000,500000,random,before,2,29.4311,10.9162,11025557265200150944,158204
gcc-release,sqrt,affine,500000,500000,random,after,2,22.2195,10.3618,11025557265200150944,129276
gcc-release,sqrt,affine,500000,500000,random,after,3,23.4867,11.2564,11025557265200150944,129208
gcc-release,sqrt,affine,500000,500000,random,before,3,31.9828,11.863,11025557265200150944,158536
gcc-release,sqrt,affine,500000,500000,random,before,4,31.5786,11.565,11025557265200150944,158204
gcc-release,sqrt,affine,500000,500000,random,after,4,22.0921,9.7784,11025557265200150944,129220
gcc-release,sqrt,affine,500000,500000,random,after,5,22.9423,10.5156,11025557265200150944,129456
gcc-release,sqrt,affine,500000,500000,random,before,5,31.32,11.2188,11025557265200150944,158476
gcc-release,sqrt,affine,500000,5000000,random,before,0,31.1611,97.8497,6257800533096110386,193280
gcc-release,sqrt,affine,500000,5000000,random,after,0,23.569,92.2773,6257800533096110386,164468
gcc-release,sqrt,affine,500000,5000000,random,after,1,23.3945,100.021,6257800533096110386,164444
gcc-release,sqrt,affine,500000,5000000,random,before,1,29.2347,79.3501,6257800533096110386,193816
gcc-release,sqrt,affine,500000,5000000,random,before,2,30.4777,90.9315,6257800533096110386,193328
gcc-release,sqrt,affine,500000,5000000,random,after,2,22.3829,93.7464,6257800533096110386,164468
gcc-release,sqrt,affine,500000,5000000,random,after,3,25.8774,116.299,6257800533096110386,164492
gcc-release,sqrt,affine,500000,5000000,random,before,3,36.4917,124.588,6257800533096110386,194220
gcc-release,sqrt,affine,500000,5000000,random,before,4,31.3109,90.8456,6257800533096110386,194132
gcc-release,sqrt,affine,500000,5000000,random,after,4,23.1786,88.8402,6257800533096110386,164432
gcc-release,sqrt,affine,500000,5000000,random,after,5,26.3552,125.1,6257800533096110386,164424
gcc-release,sqrt,affine,500000,5000000,random,before,5,35.8341,115.629,6257800533096110386,193268
