config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
clang-release,sqrt,sum,524289,5000000,random,after,0,19.1239,77.8783,8252074154160008219,116056
clang-release,sqrt,sum,524289,5000000,random,after,1,15.9943,44.3141,8252074154160008219,116076
clang-release,sqrt,sum,524289,5000000,random,before,1,32.4339,43.6786,8252074154160008219,181516
clang-release,sqrt,sum,524289,5000000,random,before,2,34.1438,43.7439,8252074154160008219,181640
clang-release,sqrt,sum,524289,5000000,random,after,2,15.6367,50.0701,8252074154160008219,115964
clang-release,sqrt,sum,524289,5000000,random,after,3,15.6151,55.9933,8252074154160008219,116100
clang-release,sqrt,sum,524289,5000000,random,before,3,47.0972,40.5557,8252074154160008219,181628
clang-release,sqrt,sum,524289,5000000,random,before,4,31.5853,47.1044,8252074154160008219,181536
clang-release,sqrt,sum,524289,5000000,random,after,4,15.5723,39.3263,8252074154160008219,116136
clang-release,sqrt,sum,524289,5000000,random,after,5,15.6714,47.1877,8252074154160008219,116128
clang-release,sqrt,sum,524289,5000000,random,before,5,29.6758,38.647,8252074154160008219,181576
clang-release,sqrt,affine,524289,500000,random,before,0,86.323,11.2602,11860631975963514010,289768
clang-release,sqrt,affine,524289,500000,random,after,0,28.8672,12.0211,11860631975963514010,158536
clang-release,sqrt,affine,524289,500000,random,after,1,29.2278,12.9095,11860631975963514010,158504
clang-release,sqrt,affine,524289,500000,random,before,1,61.5423,10.9418,11860631975963514010,289788
clang-release,sqrt,affine,524289,500000,random,before,2,59.5774,11.2905,11860631975963514010,289856
clang-release,sqrt,affine,524289,500000,random,after,2,29.3155,12.0171,11860631975963514010,158544
clang-release,sqrt,affine,524289,500000,random,after,3,30.8613,12.9185,11860631975963514010,158540
clang-release,sqrt,affine,524289,500000,random,before,3,59.146,11.2738,11860631975963514010,289784
clang-release,sqrt,affine,524289,500000,random,before,4,58.0847,10.696,11860631975963514010,289700
clang-release,sqrt,affine,524289,500000,random,after,4,34.1457,16.251,11860631975963514010,158508
clang-release,sqrt,affine,524289,500000,random,after,5,34.6172,13.4759,11860631975963514010,158536
clang-release,sqrt,affine,524289,500000,random,before,5,69.9032,14.0147,11860631975963514010,289808
clang-release,sqrt,affine,524289,5000000,random,before,0,76.411,129.858,14827884130078433710,325064
clang-release,sqrt,affine,524289,5000000,random,after,0,29.179,89.8606,14827884130078433710,193908
clang-release,sqrt,affine,524289,5000000,random,after,1,30.7484,117.754,14827884130078433710,193908
clang-release,sqrt,affine,524289,5000000,random,before,1,68.3992,90.1803,14827884130078433710,324912
clang-release,sqrt,affine,524289,5000000,random,before,2,59.1644,114.799,14827884130078433710,324912
clang-release,sqrt,affine,524289,5000000,random,after,2,33.4527,94.1597,14827884130078433710,193780
clang-release,sqrt,affine,524289,5000000,random,after,3,30.1474,108.018,14827884130078433710,193868
clang-release,sqrt,affine,524289,5000000,random,before,3,65.1868,93.5075,14827884130078433710,324968
clang-release,sqrt,affine,524289,5000000,random,before,4,63.6021,101.621,14827884130078433710,325020
clang-release,sqrt,affine,524289,5000000,random,after,4,31.2522,113.892,14827884130078433710,193868
clang-release,sqrt,affine,524289,5000000,random,after,5,29.3824,109.31,14827884130078433710,193740
clang-release,sqrt,affine,524289,5000000,random,before,5,93.5782,103.5,14827884130078433710,324940
clang-release,sqrt,matrix,524289,500000,random,before,0,166.396,23.302,16028233840536679478,568344
clang-release,sqrt,matrix,524289,500000,random,after,0,52.9635,19.4738,16028233840536679478,306636
clang-release,sqrt,matrix,524289,500000,random,after,1,54.1045,19.325,16028233840536679478,306024
clang-release,sqrt,matrix,524289,500000,random,before,1,116.64,20.66,16028233840536679478,568388
clang-release,sqrt,matrix,524289,500000,random,before,2,121.457,23.9639,16028233840536679478,568360
clang-release,sqrt,matrix,524289,500000,random,after,2,57.7398,22.9342,16028233840536679478,306004
clang-release,sqrt,matrix,524289,500000,random,after,3,57.208,23.3762,16028233840536679478,305896
clang-release,sqrt,matrix,524289,500000,random,before,3,117.418,19.4758,16028233840536679478,568448
clang-release,sqrt,matrix,524289,500000,random,before,4,115.734,19.518,16028233840536679478,568320
clang-release,sqrt,matrix,524289,500000,random,after,4,52.5123,19.118,16028233840536679478,305992
clang-release,sqrt,matrix,524289,500000,random,after,5,52.7285,19.2957,16028233840536679478,306064
clang-release,sqrt,matrix,524289,500000,random,before,5,112.758,20.4702,16028233840536679478,568348
clang-release,sqrt,matrix,524289,5000000,random,before,0,126.725,201.172,2326269622999484522,603572
clang-release,sqrt,matrix,524289,5000000,random,after,0,52.077,196.069,2326269622999484522,341264
clang-release,sqrt,matrix,524289,5000000,random,after,1,53.0874,238.458,2326269622999484522,341252
clang-release,sqrt,matrix,524289,5000000,random,before,1,140.984,270.532,2326269622999484522,603588
clang-release,sqrt,matrix,524289,5000000,random,before,2,163.635,208.06,2326269622999484522,603504
clang-release,sqrt,matrix,524289,5000000,random,after,2,58.9524,226.9,2326269622999484522,341312
clang-release,sqrt,matrix,524289,5000000,random,after,3,52.6635,183.568,2326269622999484522,341252
clang-release,sqrt,matrix,524289,5000000,random,before,3,112.409,186.667,2326269622999484522,603508
clang-release,sqrt,matrix,524289,5000000,random,before,4,113.757,184.66,2326269622999484522,603484
clang-release,sqrt,matrix,524289,5000000,random,after,4,54.9627,209.21,2326269622999484522,341224
clang-release,sqrt,matrix,524289,5000000,random,after,5,53.4747,177.23,2326269622999484522,341252
clang-release,sqrt,matrix,524289,5000000,random,before,5,145.225,197.654,2326269622999484522,603540
clang-release,sqrt,affine,524289,5000000,short,before,0,66.2292,150.102,636378912246889138,324980
clang-release,sqrt,affine,524289,5000000,short,after,0,34.9902,137.831,636378912246889138,193932
clang-release,sqrt,affine,524289,5000000,short,after,1,35.3734,138.377,636378912246889138,193872
clang-release,sqrt,affine,524289,5000000,short,before,1,70.9986,153.508,636378912246889138,324960
clang-release,sqrt,affine,524289,5000000,short,before,2,69.2603,133.782,636378912246889138,324976
clang-release,sqrt,affine,524289,5000000,short,after,2,34.2388,127.606,636378912246889138,193884
clang-release,sqrt,affine,524289,5000000,short,after,3,30.2394,102.12,636378912246889138,193784
clang-release,sqrt,affine,524289,5000000,short,before,3,60.9168,115.466,636378912246889138,325036
clang-release,sqrt,affine,524289,5000000,short,before,4,62.9352,111.225,636378912246889138,325036
clang-release,sqrt,affine,524289,5000000,short,after,4,29.7929,111.026,636378912246889138,193764
clang-release,sqrt,affine,524289,5000000,short,after,5,28.936,102.692,636378912246889138,193744
clang-release,sqrt,affine,524289,5000000,short,before,5,64.0412,138.222,636378912246889138,325064
clang-release,sqrt,affine,500000,500000,random,before,0,46.9886,13.9214,11025557265200150944,158112
clang-release,sqrt,affine,500000,500000,random,after,0,29.9693,13.5407,11025557265200150944,129460
clang-release,sqrt,affine,500000,500000,random,after,1,30.47,14.6664,11025557265200150944,129420
clang-release,sqrt,affine,500000,500000,random,before,1,40.9296,13.8059,11025557265200150944,159416
clang-release,sqrt,affine,500000,500000,random,before,2,38.8495,15.5273,11025557265200150944,159740
clang-release,sqrt,affine,500000,500000,random,after,2,33.2216,15.833,11025557265200150944,129408
clang-release,sqrt,affine,500000,500000,random,after,3,30.2821,14.6828,11025557265200150944,129252
clang-release,sqrt,affine,500000,500000,random,before,3,38.8263,14.6911,11025557265200150944,158764
clang-release,sqrt,affine,500000,500000,random,before,4,40.357,13.0401,11025557265200150944,158988
clang-release,sqrt,affine,500000,500000,random,after,4,32.1648,15.4205,11025557265200150944,129484
clang-release,sqrt,affine,500000,500000,random,after,5,34.9066,13.3665,11025557265200150944,129228
clang-release,sqrt,affine,500000,500000,random,before,5,33.8144,12.0088,11025557265200150944,158468
clang-release,sqrt,affine,500000,5000000,random,before,0,40.2992,141.977,6257800533096110386,194720
clang-release,sqrt,affine,500000,5000000,random,after,0,31.2767,153.157,6257800533096110386,164412
clang-release,sqrt,affine,500000,5000000,random,after,1,30.2371,138.912,6257800533096110386,164960
clang-release,sqrt,affine,500000,5000000,random,before,1,40.0162,137.314,6257800533096110386,194400
clang-release,sqrt,affine,500000,5000000,random,before,2,37.8614,126.809,6257800533096110386,194512
clang-release,sqrt,affine,500000,5000000,random,after,2,30.4352,125.66,6257800533096110386,164380
clang-release,sqrt,affine,500000,5000000,random,after,3,28.9451,97.9499,6257800533096110386,164404
clang-release,sqrt,affine,500000,5000000,random,before,3,33.7422,92.1254,6257800533096110386,194332
clang-release,sqrt,affine,500000,5000000,random,before,4,33.5391,92.5813,6257800533096110386,193068
clang-release,sqrt,affine,500000,5000000,random,after,4,25.4726,91.2956,6257800533096110386,164520
clang-release,sqrt,affine,500000,5000000,random,after,5,25.0785,89.1277,6257800533096110386,164404
clang-release,sqrt,affine,500000,5000000,random,before,5,31.689,86.3411,6257800533096110386,194608
gcc-assert,sqrt,min,524289,500000,random,before,0,57.1418,8.98973,5432412596779352430,146460
gcc-assert,sqrt,min,524289,500000,random,after,0,16.2081,7.69992,5432412596779352430,80868
gcc-assert,sqrt,min,524289,500000,random,after,1,15.6628,7.56924,5432412596779352430,80848
gcc-assert,sqrt,min,524289,500000,random,before,1,33.2602,7.04772,5432412596779352430,146416
gcc-assert,sqrt,min,524289,500000,random,before,2,31.5264,7.00661,5432412596779352430,146488
gcc-assert,sqrt,min,524289,500000,random,after,2,14.9968,8.49285,5432412596779352430,80868
gcc-assert,sqrt,min,524289,500000,random,after,3,15.3893,7.05319,5432412596779352430,80868
gcc-assert,sqrt,min,524289,500000,random,before,3,33.0939,7.78285,5432412596779352430,146452
gcc-assert,sqrt,min,524289,500000,random,before,4,32.9264,8.21793,5432412596779352430,146476
gcc-assert,sqrt,min,524289,500000,random,after,4,15.6867,7.91586,5432412596779352430,80872
gcc-assert,sqrt,min,524289,500000,random,after,5,16.9973,7.11155,5432412596779352430,80868
gcc-assert,sqrt,min,524289,500000,random,before,5,32.1266,8.68504,5432412596779352430,146412
gcc-assert,sqrt,min,524289,5000000,random,before,0,39.862,48.1148,17049764280524147678,181620
gcc-assert,sqrt,min,524289,5000000,random,after,0,16.3758,52.5501,17049764280524147678,116236
gcc-assert,sqrt,min,524289,5000000,random,after,1,17.1776,44.3601,17049764280524147678,116280
gcc-assert,sqrt,min,524289,5000000,random,before,1,33.4119,45.5095,17049764280524147678,181616
gcc-assert,sqrt,min,524289,5000000,random,before,2,33.5101,81.7016,17049764280524147678,181608
gcc-assert,sqrt,min,524289,5000000,random,after,2,20.5254,97.8932,17049764280524147678,116272
